Date,Category,UAH
2023-07-31 08:31:00.535,Люті пташки,50.0
2023-07-31 08:36:00.019,Люті пташки,1000.0
2023-07-31 08:37:00.089,Люті пташки,500.0
2023-07-31 08:37:00.178,Люті пташки,100.0
2023-07-31 08:37:00.485,Люті пташки,2000.0
2023-07-31 08:39:00.559,Люті пташки,50.0
2023-07-31 08:41:00.144,Люті пташки,300.0
2023-07-31 08:42:00.220,Люті пташки,3.11
2023-07-31 08:48:00.072,Люті пташки,48.36
2023-07-31 08:48:00.144,Люті пташки,1.0
2023-07-31 08:48:00.987,Люті пташки,500.0
2023-07-31 08:53:00.530,Люті пташки,3.0
2023-07-31 08:53:00.685,Люті пташки,10.99
2023-07-31 08:53:00.732,Люті пташки,5.0
2023-07-31 09:05:00.597,Люті пташки,500.0
2023-07-31 09:07:00.671,Люті пташки,1000.0
2023-07-31 09:09:00.457,Люті пташки,99.0
2023-07-31 09:09:00.533,Люті пташки,50.0
2023-07-31 09:09:00.630,Люті пташки,6.0
2023-07-31 09:14:00.285,Люті пташки,9.0
2023-07-31 09:14:00.372,Люті пташки,100.0
2023-07-31 09:14:00.444,Люті пташки,200.0
2023-07-31 09:15:00.409,Загальні донати,500.0
2023-07-31 09:16:00.350,Люті пташки,150.0
2023-07-31 09:19:00.021,Люті пташки,500.0
2023-07-31 09:20:00.113,Люті пташки,10000.0
2023-07-31 09:21:00.692,Люті пташки,150.0
2023-07-31 09:24:00.277,Люті пташки,7.52
2023-07-31 09:24:00.348,Люті пташки,78.0
2023-07-31 09:25:00.425,Люті пташки,1000.0
2023-07-31 09:29:00.409,Люті пташки,100.0
2023-07-31 09:29:00.501,Люті пташки,100.0
2023-07-31 09:34:00.465,Люті пташки,200.0
2023-07-31 09:35:00.535,Люті пташки,150.0
2023-07-31 09:40:00.706,Загальні донати,1000.0
2023-07-31 09:43:00.304,Загальні донати,30000.0
2023-07-31 09:44:00.069,Люті пташки,100.0
2023-07-31 09:44:00.147,Люті пташки,60.0
2023-07-31 09:44:00.909,Люті пташки,100.0
2023-07-31 09:44:00.988,Люті пташки,10.0
2023-07-31 09:45:00.669,Люті пташки,200.0
2023-07-31 09:49:00.650,Люті пташки,200.0
2023-07-31 09:49:00.733,Люті пташки,200.0
2023-07-31 09:49:00.809,Люті пташки,100.0
2023-07-31 09:53:00.387,Люті пташки,10.0
2023-07-31 09:53:00.462,Люті пташки,100.0
2023-07-31 09:55:00.431,Люті пташки,50.0
2023-07-31 09:58:00.209,Люті пташки,100.0
2023-07-31 09:58:00.359,Люті пташки,200.0
2023-07-31 10:03:00.043,Люті пташки,300.0
2023-07-31 10:03:00.120,Люті пташки,500.0
2023-07-31 10:08:00.049,Люті пташки,100.0
2023-07-31 10:08:00.968,Люті пташки,15.0
2023-07-31 10:12:00.448,Люті пташки,50.0
2023-07-31 10:13:00.511,Загальні донати,500.0
2023-07-31 10:13:00.814,1000 дронів для України,500.0
2023-07-31 10:17:00.265,Люті пташки,10.0
2023-07-31 10:17:00.358,Люті пташки,100.0
2023-07-31 10:17:00.436,Люті пташки,8.6
2023-07-31 10:17:00.512,Люті пташки,1.4
2023-07-31 10:17:00.580,Люті пташки,150.0
2023-07-31 10:18:00.345,На захисті краси України,1001.0
2023-07-31 10:22:00.048,Люті пташки,150.0
2023-07-31 10:22:00.895,Люті пташки,500.0
2023-07-31 10:22:00.969,Люті пташки,10.0
2023-07-31 10:23:00.291,Люті пташки,50.0
2023-07-31 10:32:00.731,Люті пташки,50.0
2023-07-31 10:33:00.177,Загальні донати,500.0
2023-07-31 10:37:00.830,Люті пташки,3000.0
2023-07-31 10:38:00.904,Люті пташки,300.0
2023-07-31 10:39:00.029,Люті пташки,100.0
2023-07-31 10:42:00.715,Люті пташки,100.0
2023-07-31 10:42:00.797,Люті пташки,100.0
2023-07-31 10:44:00.871,Люті пташки,1000.0
2023-07-31 10:47:00.034,Люті пташки,300.0
2023-07-31 10:47:00.113,Люті пташки,50.0
2023-07-31 10:47:00.206,Люті пташки,101.25
2023-07-31 10:47:00.273,Люті пташки,100.0
2023-07-31 10:47:00.350,Люті пташки,2500.0
2023-07-31 10:47:00.959,Люті пташки,1.0
2023-07-31 10:49:00.146,Люті пташки,295.5
2023-07-31 10:53:00.031,Люті пташки,500.0
2023-07-31 10:58:00.645,Люті пташки,100.0
2023-07-31 11:00:00.723,Люті пташки,200.0
2023-07-31 11:02:00.447,Люті пташки,11.79
2023-07-31 11:04:00.003,Люті пташки,60.0
2023-07-31 11:05:00.074,Люті пташки,300.0
2023-07-31 11:09:00.442,Люті пташки,100.0
2023-07-31 11:09:00.967,Люті пташки,100.0
2023-07-31 11:11:00.349,Загальні донати,1000.0
2023-07-31 11:15:00.919,Люті пташки,10.0
2023-07-31 11:15:00.993,Люті пташки,50.0
2023-07-31 11:19:00.345,Люті пташки,25.0
2023-07-31 11:20:00.424,Люті пташки,100.0
2023-07-31 11:20:00.501,Люті пташки,72.28
2023-07-31 11:20:00.580,Люті пташки,1000.0
2023-07-31 11:21:00.906,Люті пташки,75.0
2023-07-31 11:25:00.586,Люті пташки,50.0
2023-07-31 11:27:00.534,Загальні донати,2500.0
2023-07-31 11:30:00.763,Люті пташки,20000.0
2023-07-31 11:31:00.026,Люті пташки,200.0
2023-07-31 11:31:00.092,Люті пташки,58.0
2023-07-31 11:31:00.863,Люті пташки,50.0
2023-07-31 11:31:00.946,Люті пташки,100.0
2023-07-31 11:35:00.224,Люті пташки,150.0
2023-07-31 11:38:00.469,Адмін,100000.0
2023-07-31 11:45:00.842,Люті пташки,2000.0
2023-07-31 11:51:00.682,Люті пташки,59.0
2023-07-31 11:53:00.559,Люті пташки,3.87
2023-07-31 11:58:00.466,Загальні донати,200.0
2023-07-31 12:00:00.257,Люті пташки,5.75
2023-07-31 12:02:00.153,Люті пташки,100.0
2023-07-31 12:06:00.166,Люті пташки,1100.0
2023-07-31 12:07:00.228,Люті пташки,12.5
2023-07-31 12:07:00.312,Люті пташки,8.5
2023-07-31 12:09:00.355,Загальні донати,70000.0
2023-07-31 12:12:00.972,Люті пташки,59.0
2023-07-31 12:14:00.798,Люті пташки,540.0
2023-07-31 12:18:00.065,Люті пташки,40.0
2023-07-31 12:18:00.154,Люті пташки,200.0
2023-07-31 12:18:00.219,Люті пташки,16.0
2023-07-31 12:18:00.297,Люті пташки,1000.0
2023-07-31 12:18:00.983,Люті пташки,10.46
2023-07-31 12:19:00.383,Загальні донати,1000.0
2023-07-31 12:23:00.422,Люті пташки,50.0
2023-07-31 12:23:00.512,Люті пташки,200.0
2023-07-31 12:23:00.577,Люті пташки,50.0
2023-07-31 12:23:00.655,Люті пташки,4.68
2023-07-31 12:23:00.730,Люті пташки,50.0
2023-07-31 12:25:00.356,Люті пташки,30.0
2023-07-31 12:26:00.449,Люті пташки,50.0
2023-07-31 12:34:00.045,Люті пташки,50.0
2023-07-31 12:34:00.122,Люті пташки,900.0
2023-07-31 12:34:00.197,Люті пташки,900.0
2023-07-31 12:39:00.715,Люті пташки,144.02
2023-07-31 12:42:00.075,Люті пташки,150.0
2023-07-31 12:45:00.858,Люті пташки,25.0
2023-07-31 12:46:00.851,Загальні донати,1000.0
2023-07-31 12:50:00.704,Люті пташки,20.0
2023-07-31 12:50:00.777,Люті пташки,100.0
2023-07-31 12:53:00.227,Люті пташки,2.85
2023-07-31 12:55:00.632,Люті пташки,100.0
2023-07-31 13:01:00.072,Люті пташки,100.0
2023-07-31 13:01:00.238,Люті пташки,5.0
2023-07-31 13:01:00.999,Люті пташки,2.95
2023-07-31 13:02:00.448,Люті пташки,900.0
2023-07-31 13:02:00.527,Люті пташки,900.0
2023-07-31 13:04:00.607,Люті пташки,50.0
2023-07-31 13:06:00.125,Люті пташки,1000.0
2023-07-31 13:06:00.457,Люті пташки,50.0
2023-07-31 13:06:00.531,Люті пташки,10.0
2023-07-31 13:06:00.688,Люті пташки,20.0
2023-07-31 13:12:00.527,Люті пташки,5.57
2023-07-31 13:12:00.604,Люті пташки,100.0
2023-07-31 13:12:00.684,Люті пташки,9.0
2023-07-31 13:12:00.760,Люті пташки,50.0
2023-07-31 13:17:00.524,Люті пташки,500.0
2023-07-31 13:17:00.959,Люті пташки,100.0
2023-07-31 13:22:00.112,Люті пташки,16.0
2023-07-31 13:22:00.180,Люті пташки,8.0
2023-07-31 13:26:00.832,Загальні донати,1000.0
2023-07-31 13:27:00.398,Люті пташки,1000.0
2023-07-31 13:27:00.472,Люті пташки,5.0
2023-07-31 13:27:00.551,Люті пташки,100.0
2023-07-31 13:27:00.631,Люті пташки,23.0
2023-07-31 13:28:00.715,Люті пташки,25.0
2023-07-31 13:32:00.012,Люті пташки,100.0
2023-07-31 13:37:00.600,Люті пташки,20.0
2023-07-31 13:38:00.084,Люті пташки,84.5
2023-07-31 13:42:00.082,Люті пташки,100.0
2023-07-31 13:47:00.511,Люті пташки,1.44
2023-07-31 13:47:00.590,Люті пташки,100.0
2023-07-31 13:51:00.405,Люті пташки,100.0
2023-07-31 13:51:00.479,Люті пташки,250.0
2023-07-31 13:51:00.568,Люті пташки,500.0
2023-07-31 13:56:00.524,Люті пташки,17.0
2023-07-31 13:56:00.612,Люті пташки,20.0
2023-07-31 14:05:00.542,Люті пташки,100.0
2023-07-31 14:10:00.646,Люті пташки,100.0
2023-07-31 14:11:00.283,На захисті краси України,1000.0
2023-07-31 14:14:00.019,Люті пташки,100.0
2023-07-31 14:14:00.082,Люті пташки,500.0
2023-07-31 14:14:00.172,Люті пташки,200.0
2023-07-31 14:14:00.940,Люті пташки,500.0
2023-07-31 14:19:00.590,Люті пташки,20.0
2023-07-31 14:19:00.667,Люті пташки,500.0
2023-07-31 14:23:00.067,Люті пташки,118.82
2023-07-31 14:23:00.296,Люті пташки,2.0
2023-07-31 14:23:00.444,Люті пташки,10.0
2023-07-31 14:23:00.519,Люті пташки,50.0
2023-07-31 14:24:00.610,Люті пташки,2000.0
2023-07-31 14:24:00.678,Люті пташки,10.0
2023-07-31 14:28:00.508,Люті пташки,18.49
2023-07-31 14:30:00.960,Люті пташки,300.0
2023-07-31 14:32:00.032,Люті пташки,1.28
2023-07-31 14:36:00.934,Люті пташки,100.0
2023-07-31 14:37:00.020,Люті пташки,200.0
2023-07-31 14:37:00.994,На захисті краси України,500.0
2023-07-31 14:40:00.051,Люті пташки,100.0
2023-07-31 14:40:00.136,Люті пташки,5000.0
2023-07-31 14:40:00.972,Люті пташки,6.14
2023-07-31 14:41:00.210,Люті пташки,604.0
2023-07-31 14:42:00.705,Люті пташки,1000.0
2023-07-31 14:45:00.215,Люті пташки,100.0
2023-07-31 14:46:00.291,Люті пташки,10.0
2023-07-31 14:49:00.006,Люті пташки,200.0
2023-07-31 14:49:00.929,Люті пташки,100.0
2023-07-31 14:50:00.096,Люті пташки,100.0
2023-07-31 14:53:00.318,Люті пташки,10.0
2023-07-31 14:57:00.358,Люті пташки,100.0
2023-07-31 14:57:00.430,Люті пташки,3000.0
2023-07-31 15:01:00.425,Люті пташки,1500.0
2023-07-31 15:04:00.481,Люті пташки,25.0
2023-07-31 15:05:00.561,Люті пташки,100.0
2023-07-31 15:09:00.936,Люті пташки,1.0
2023-07-31 15:13:00.475,Люті пташки,10.0
2023-07-31 15:13:00.552,Люті пташки,100.0
2023-07-31 15:13:00.629,Люті пташки,100.0
2023-07-31 15:15:00.075,Люті пташки,150.0
2023-07-31 15:17:00.152,Люті пташки,1200.0
2023-07-31 15:17:00.214,Люті пташки,5.0
2023-07-31 15:21:00.275,Люті пташки,10.0
2023-07-31 15:21:00.342,Люті пташки,7.0
2023-07-31 15:21:00.430,Люті пташки,50.0
2023-07-31 15:21:00.502,Люті пташки,500.0
2023-07-31 15:24:00.758,Люті пташки,150.0
2023-07-31 15:24:00.839,Люті пташки,350.0
2023-07-31 15:26:00.076,Люті пташки,20.0
2023-07-31 15:26:00.150,Люті пташки,200.0
2023-07-31 15:26:00.920,Люті пташки,500.0
2023-07-31 15:26:00.990,Люті пташки,50.0
2023-07-31 15:27:00.925,На захисті краси України,1500.0
2023-07-31 15:33:00.619,Люті пташки,100.0
2023-07-31 15:34:00.687,Люті пташки,200.0
2023-07-31 15:34:00.775,Люті пташки,180.0
2023-07-31 15:38:00.320,Люті пташки,50.0
2023-07-31 15:38:00.877,Загальні донати,5000.0
2023-07-31 15:38:00.879,Люті пташки,63.0
2023-07-31 15:40:00.361,Люті пташки,1000.0
2023-07-31 15:40:00.441,Люті пташки,300.0
2023-07-31 15:41:00.515,Люті пташки,100.0
2023-07-31 15:42:00.601,Люті пташки,150.0
2023-07-31 15:42:00.682,Люті пташки,13.15
2023-07-31 15:43:00.322,Люті пташки,25.0
2023-07-31 15:45:00.475,Люті пташки,200.0
2023-07-31 15:46:00.550,Люті пташки,20.0
2023-07-31 15:50:00.807,Загальні донати,100.0
2023-07-31 15:51:00.018,Люті пташки,83.0
2023-07-31 15:53:00.011,Люті пташки,100.0
2023-07-31 15:54:00.032,Люті пташки,50.0
2023-07-31 15:57:00.252,Люті пташки,40.0
2023-07-31 16:01:00.842,Люті пташки,500.0
2023-07-31 16:05:00.247,Люті пташки,500.0
2023-07-31 16:13:00.155,Люті пташки,9.87
2023-07-31 16:13:00.240,Люті пташки,100.0
2023-07-31 16:17:00.746,Люті пташки,100.0
2023-07-31 16:19:00.239,Люті пташки,500.0
2023-07-31 16:20:00.316,Люті пташки,500.0
2023-07-31 16:29:00.656,Люті пташки,15000.0
2023-07-31 16:32:00.432,Люті пташки,30.0
2023-07-31 16:33:00.498,Люті пташки,25.0
2023-07-31 16:33:00.575,Люті пташки,100.0
2023-07-31 16:37:00.248,Люті пташки,100.0
2023-07-31 16:37:00.327,Люті пташки,150.0
2023-07-31 16:37:00.411,Люті пташки,250.0
2023-07-31 16:37:00.485,Люті пташки,7.05
2023-07-31 16:37:00.955,Загальні донати,500.0
2023-07-31 16:40:00.830,Люті пташки,500.0
2023-07-31 16:44:00.332,Люті пташки,45.1
2023-07-31 16:48:00.037,Люті пташки,750.0
2023-07-31 16:48:00.116,Люті пташки,24.0
2023-07-31 16:52:00.424,Люті пташки,135.0
2023-07-31 16:52:00.502,Люті пташки,100.0
2023-07-31 16:52:00.578,Люті пташки,500.0
2023-07-31 16:52:00.652,Люті пташки,100.0
2023-07-31 16:56:00.049,Люті пташки,190.0
2023-07-31 16:56:00.813,Люті пташки,50.0
2023-07-31 16:56:00.902,Люті пташки,100.0
2023-07-31 16:56:00.970,Люті пташки,6.66
2023-07-31 17:00:00.278,Люті пташки,1000.0
2023-07-31 17:04:00.492,Люті пташки,0.59
2023-07-31 17:04:00.546,Люті пташки,50.0
2023-07-31 17:05:00.692,Люті пташки,500.0
2023-07-31 17:05:00.767,Люті пташки,7.5
2023-07-31 17:06:00.846,Люті пташки,15.21
2023-07-31 17:09:00.492,Люті пташки,100.0
2023-07-31 17:16:00.378,Люті пташки,3.4
2023-07-31 17:19:00.821,Люті пташки,22.0
2023-07-31 17:22:00.911,Люті пташки,20.0
2023-07-31 17:26:00.223,Люті пташки,500.0
2023-07-31 17:27:00.297,Люті пташки,300.0
2023-07-31 17:29:00.495,Люті пташки,1.0
2023-07-31 17:31:00.570,Люті пташки,200.0
2023-07-31 17:31:00.644,Люті пташки,100.0
2023-07-31 17:34:00.628,Люті пташки,50.0
2023-07-31 17:35:00.714,Люті пташки,200.0
2023-07-31 17:37:00.268,Люті пташки,800.0
2023-07-31 17:38:00.329,Люті пташки,1000.0
2023-07-31 17:39:00.410,Люті пташки,10.0
2023-07-31 17:39:00.497,Люті пташки,200.0
2023-07-31 17:43:00.963,Люті пташки,50.0
2023-07-31 17:47:00.823,Люті пташки,100.0
2023-07-31 17:47:00.908,Люті пташки,100.0
2023-07-31 17:47:00.975,Люті пташки,100.0
2023-07-31 17:51:00.628,Люті пташки,2.0
2023-07-31 17:51:00.724,Люті пташки,300.0
2023-07-31 17:51:00.809,Люті пташки,100.0
2023-07-31 17:51:00.892,Люті пташки,3000.0
2023-07-31 17:55:00.343,Люті пташки,2.8
2023-07-31 17:55:00.428,Люті пташки,1.0
2023-07-31 17:59:00.111,Люті пташки,20.0
2023-07-31 18:03:00.573,Люті пташки,100.0
2023-07-31 18:03:00.660,Люті пташки,100.0
2023-07-31 18:04:00.484,Люті пташки,500.0
2023-07-31 18:05:00.552,Люті пташки,200.0
2023-07-31 18:07:00.643,Люті пташки,9.37
2023-07-31 18:07:00.732,Люті пташки,40.0
2023-07-31 18:11:00.024,Люті пташки,100.0
2023-07-31 18:11:00.099,Люті пташки,48.0
2023-07-31 18:11:00.952,Люті пташки,100.0
2023-07-31 18:18:00.842,Люті пташки,300.0
2023-07-31 18:19:00.003,Люті пташки,80.0
2023-07-31 18:19:00.527,Люті пташки,28.57
2023-07-31 18:21:00.259,Люті пташки,300.0
2023-07-31 18:23:00.324,Люті пташки,40.0
2023-07-31 18:23:00.402,Люті пташки,50.0
2023-07-31 18:23:00.485,Люті пташки,100.0
2023-07-31 18:23:00.559,Люті пташки,800.0
2023-07-31 18:23:00.640,Люті пташки,100.0
2023-07-31 18:27:00.720,Люті пташки,200.0
2023-07-31 18:27:00.800,Люті пташки,300.0
2023-07-31 18:32:00.165,Загальні донати,20000.0
2023-07-31 18:32:00.873,Люті пташки,150.0
2023-07-31 18:35:00.951,Люті пташки,150.0
2023-07-31 18:39:00.033,Люті пташки,200.0
2023-07-31 18:44:00.105,Люті пташки,500.0
2023-07-31 18:44:00.190,Люті пташки,150.0
2023-07-31 18:45:00.266,Люті пташки,50.0
2023-07-31 18:51:00.344,Люті пташки,300.0
2023-07-31 18:51:00.420,Люті пташки,50.0
2023-07-31 18:57:00.503,Люті пташки,25.0
2023-07-31 18:59:00.584,Люті пташки,140.0
2023-07-31 19:18:00.950,Люті пташки,4.0
2023-07-31 19:20:00.487,Люті пташки,0.7
2023-07-31 21:47:00.683,Люті пташки,50.0
2023-07-31 21:56:00.762,Люті пташки,500.0
2023-07-31 21:56:00.839,Люті пташки,50.0
2023-07-31 22:22:00.068,Люті пташки,1.88
2023-07-31 22:22:00.071,Люті пташки,11.0
2023-07-31 22:22:00.076,Люті пташки,100.0
2023-07-31 22:22:00.144,Люті пташки,1300.0
2023-07-31 22:22:00.145,Люті пташки,100.0
2023-07-31 22:22:00.154,Люті пташки,1.22
2023-07-31 22:22:00.222,Люті пташки,200.0
2023-07-31 22:22:00.230,Люті пташки,50.0
2023-07-31 22:22:00.300,Люті пташки,303.3
2023-07-31 22:22:00.377,Люті пташки,1.88
2023-07-31 22:22:00.384,Люті пташки,2000.0
2023-07-31 22:22:00.455,Люті пташки,1000.0
2023-07-31 22:22:00.460,Люті пташки,200.0
2023-07-31 22:22:00.527,Люті пташки,100.0
2023-07-31 22:22:00.529,Люті пташки,500.0
2023-07-31 22:22:00.606,Люті пташки,100.0
2023-07-31 22:22:00.619,Люті пташки,3000.0
2023-07-31 22:22:00.683,Люті пташки,100.0
2023-07-31 22:22:00.685,Люті пташки,100.0
2023-07-31 22:22:00.758,Люті пташки,100.0
2023-07-31 22:22:00.760,Люті пташки,100.0
2023-07-31 22:22:00.837,Люті пташки,500.0
2023-07-31 22:22:00.845,Люті пташки,50.0
2023-07-31 22:22:00.913,Люті пташки,1000.0
2023-07-31 22:22:00.914,Люті пташки,100.0
2023-07-31 22:22:00.936,Люті пташки,3.0
2023-07-31 22:22:00.986,Люті пташки,46.0
2023-07-31 22:22:00.991,Люті пташки,9.0
2023-07-31 22:22:00.994,Люті пташки,18.0
2023-07-31 22:23:00.675,Загальні донати,100.0
2023-07-31 22:29:00.387,Люті пташки,50.0
2023-07-31 22:29:00.456,Люті пташки,500.0
2023-07-31 22:29:00.545,Люті пташки,3.92
2023-07-31 22:30:00.753,Загальні донати,1000.0
2023-07-31 23:00:00.611,Люті пташки,500.0
2023-07-31 23:07:00.000,Люті пташки,10.0
2023-07-31 23:07:00.069,Люті пташки,100.0
2023-07-31 23:07:00.074,Люті пташки,100.0
2023-07-31 23:07:00.148,Люті пташки,100.0
2023-07-31 23:07:00.217,Люті пташки,100.0
2023-07-31 23:07:00.296,Люті пташки,4.0
2023-07-31 23:07:00.373,Люті пташки,4.5
2023-07-31 23:07:00.459,Люті пташки,1000.0
2023-07-31 23:07:00.533,Люті пташки,240.0
2023-07-31 23:07:00.611,Люті пташки,100.0
2023-07-31 23:07:00.684,Люті пташки,500.0
2023-07-31 23:07:00.769,Люті пташки,1000.0
2023-07-31 23:07:00.839,Люті пташки,25.0
2023-07-31 23:07:00.845,Люті пташки,25.0
2023-07-31 23:07:00.914,Люті пташки,100.0
2023-07-31 23:07:00.916,Люті пташки,200.0
2023-07-31 23:07:00.992,Люті пташки,100.0
2023-07-31 23:13:00.635,Загальні донати,500.0
2023-07-31 23:13:00.694,Загальні донати,200.0
2023-07-31 23:19:00.054,Люті пташки,100.0
2023-07-31 23:19:00.538,На захисті краси України,100.0
2023-07-31 23:34:00.520,Люті пташки,100.0
2023-07-31 23:45:00.432,На захисті краси України,100.0
2023-08-01 00:20:00.469,Люті пташки,20.0
2023-08-01 00:48:00.820,Люті пташки,50.0
2023-08-01 00:57:00.381,Люті пташки,100.0
2023-08-01 01:37:00.095,Люті пташки,10.0
2023-08-01 01:43:00.149,Люті пташки,100.0
2023-08-01 01:46:00.308,Люті пташки,100.0
2023-08-01 01:50:00.163,Люті пташки,100.0
2023-08-01 02:39:00.685,Люті пташки,100.0
2023-08-01 02:40:00.892,Люті пташки,30.0
2023-08-01 02:44:00.531,Люті пташки,90.0
2023-08-01 02:44:00.600,Загальні донати,27.0
2023-08-01 02:57:00.061,Люті пташки,50.0
2023-08-01 02:57:00.137,Люті пташки,50.0
2023-08-01 02:59:00.180,Люті пташки,50.0
2023-08-01 03:00:00.259,Люті пташки,100.0
2023-08-01 03:00:00.348,Люті пташки,100.0
2023-08-01 03:04:00.168,Люті пташки,100.0
2023-08-01 03:11:00.704,Загальні донати,500.0
2023-08-01 03:18:00.518,Люті пташки,500.0
2023-08-01 03:18:00.589,Люті пташки,70.0
2023-08-01 03:28:00.528,Люті пташки,100.0
2023-08-01 03:28:00.607,Люті пташки,100.0
2023-08-01 03:32:00.506,Люті пташки,500.0
2023-08-01 03:35:00.342,Люті пташки,200.0
2023-08-01 03:37:00.685,Люті пташки,25.0
2023-08-01 03:39:00.766,Люті пташки,100.0
2023-08-01 03:43:00.274,Люті пташки,100.0
2023-08-01 03:47:00.333,Люті пташки,17.0
2023-08-01 03:50:00.756,Люті пташки,200.0
2023-08-01 03:51:00.979,На захисті краси України,300.0
2023-08-01 04:02:00.637,Люті пташки,5.0
2023-08-01 04:07:00.251,Люті пташки,2000.0
2023-08-01 04:10:00.805,Люті пташки,10.0
2023-08-01 04:13:00.674,Люті пташки,100.0
2023-08-01 04:13:00.764,Люті пташки,100.0
2023-08-01 04:17:00.057,Люті пташки,20.0
2023-08-01 04:17:00.139,Люті пташки,100.0
2023-08-01 04:21:00.169,Люті пташки,15.0
2023-08-01 04:25:00.645,Люті пташки,80.0
2023-08-01 04:25:00.726,Люті пташки,100.0
2023-08-01 04:25:00.795,Люті пташки,50.0
2023-08-01 04:26:00.718,Загальні донати,500.0
2023-08-01 04:26:00.877,Люті пташки,3490.24
2023-08-01 04:30:00.300,Люті пташки,144.42
2023-08-01 04:34:00.597,Люті пташки,50.0
2023-08-01 04:40:00.999,Люті пташки,5.0
2023-08-01 04:43:00.022,Люті пташки,60.0
2023-08-01 04:46:00.211,Люті пташки,100.0
2023-08-01 04:47:00.589,На захисті краси України,100.0
2023-08-01 04:50:00.691,Люті пташки,25.0
2023-08-01 04:51:00.564,Люті пташки,69.65
2023-08-01 04:58:00.076,Люті пташки,150.0
2023-08-01 05:04:00.209,Люті пташки,200.0
2023-08-01 05:06:00.247,Люті пташки,6.0
2023-08-01 05:06:00.322,Люті пташки,100.0
2023-08-01 05:06:00.400,Люті пташки,8.5
2023-08-01 05:08:00.479,Люті пташки,0.15
2023-08-01 05:09:00.598,Загальні донати,20000.0
2023-08-01 05:11:00.370,Люті пташки,10.0
2023-08-01 05:14:00.115,Люті пташки,1000.0
2023-08-01 05:19:00.892,Люті пташки,10.0
2023-08-01 05:19:00.954,Люті пташки,1000.0
2023-08-01 05:21:00.561,Люті пташки,1000.0
2023-08-01 05:22:00.629,Люті пташки,50.0
2023-08-01 05:23:00.701,Люті пташки,3000.0
2023-08-01 05:24:00.765,Люті пташки,100.0
2023-08-01 05:31:00.594,Люті пташки,500.0
2023-08-01 05:31:00.671,Люті пташки,112.2
2023-08-01 05:31:00.750,Люті пташки,100.0
2023-08-01 05:31:00.827,Люті пташки,100.0
2023-08-01 05:37:00.517,Люті пташки,500.0
2023-08-01 05:43:00.906,Люті пташки,100.0
2023-08-01 05:49:00.432,Люті пташки,60.0
2023-08-01 05:49:00.749,Люті пташки,300.0
2023-08-01 05:49:00.825,Люті пташки,500.0
2023-08-01 05:55:00.047,Люті пташки,50.0
2023-08-01 05:55:00.818,Люті пташки,500.0
2023-08-01 05:55:00.895,Люті пташки,200.0
2023-08-01 05:55:00.969,Люті пташки,50.0
2023-08-01 05:58:00.244,Люті пташки,50.0
2023-08-01 06:01:00.687,Люті пташки,1000.0
2023-08-01 06:01:00.769,Люті пташки,3.36
2023-08-01 06:01:00.853,Люті пташки,1500.0
2023-08-01 06:01:00.952,Люті пташки,23.51
2023-08-01 06:03:00.811,На захисті краси України,500.0
2023-08-01 06:07:00.125,Люті пташки,100.0
2023-08-01 06:07:00.139,Люті пташки,200.0
2023-08-01 06:07:00.985,Люті пташки,1000.0
2023-08-01 06:11:00.592,Люті пташки,197.0
2023-08-01 06:14:00.784,Люті пташки,300.0
2023-08-01 06:20:00.455,Люті пташки,10.0
2023-08-01 06:20:00.538,Люті пташки,1000.0
2023-08-01 06:20:00.609,Люті пташки,1000.0
2023-08-01 06:20:00.691,Люті пташки,100.0
2023-08-01 06:22:00.657,Люті пташки,100.0
2023-08-01 06:23:00.744,Люті пташки,1000.0
2023-08-01 06:26:00.200,Люті пташки,2.22
2023-08-01 06:26:00.265,Люті пташки,24.81
2023-08-01 06:26:00.346,Люті пташки,100.0
2023-08-01 06:26:00.421,Люті пташки,40.0
2023-08-01 06:33:00.517,Люті пташки,3.0
2023-08-01 06:33:00.597,Люті пташки,100.0
2023-08-01 06:33:00.682,Люті пташки,1.0
2023-08-01 06:33:00.753,Люті пташки,150.0
2023-08-01 06:33:00.844,Люті пташки,5000.0
2023-08-01 06:33:00.906,Люті пташки,7.0
2023-08-01 06:38:00.233,Люті пташки,15.0
2023-08-01 06:39:00.627,Люті пташки,50.0
2023-08-01 06:40:00.724,Люті пташки,246.25
2023-08-01 06:41:00.775,Люті пташки,1000.0
2023-08-01 06:46:00.915,Люті пташки,100.0
2023-08-01 06:48:00.472,Загальні донати,300.0
2023-08-01 06:53:00.751,Люті пташки,1.0
2023-08-01 06:53:00.812,Люті пташки,100.0
2023-08-01 07:00:00.145,Люті пташки,9.0
2023-08-01 07:00:00.237,Люті пташки,9.85
2023-08-01 07:07:00.608,Люті пташки,40.0
2023-08-01 07:14:00.419,Люті пташки,100.0
2023-08-01 07:15:00.508,Люті пташки,985.0
2023-08-01 07:15:00.594,Люті пташки,50.0
2023-08-01 07:17:00.047,Люті пташки,200.0
2023-08-01 07:17:00.974,Люті пташки,100.0
2023-08-01 07:19:00.649,Люті пташки,985.0
2023-08-01 07:21:00.731,Люті пташки,50.0
2023-08-01 07:21:00.821,Люті пташки,200.0
2023-08-01 07:21:00.898,Люті пташки,30.0
2023-08-01 07:21:00.962,Люті пташки,1000.0
2023-08-01 07:22:00.209,Загальні донати,490.0
2023-08-01 07:22:00.218,Загальні донати,12895.92
2023-08-01 07:26:00.257,Люті пташки,10.0
